EntidadID;Descripcion-es;Description-en
JURPBOBO;"La Banda Oriental no fue una entidad administrativa  sino una parte de la gobernación y luego intendencia de Buenos Aires que se administró localmente según las oportunidades por capitanes a guerra o cabildos donde los hubiera. Solo a partir de 1788 el gobernador de Montevideo en su función de subdelegado de la intendencia  de Buenos Aires tenía todo el area asignado en el ramo de hacienda, y a partir de 1807 como comandante general de la campaña oriental también sobre el interior y oriente de la zona. Sin embargo, las materias políticas seguían siendo organizadas por los cabildos - donde los hubiera, quedando la banda oriental sin gobierno unificado, con diferentes grados de influencia de Buenos Aires, Montevideo, los comandantes militares y los cabildos de las villas. Por causa de no poder representar estas dependencias y referirse muchos documentos a todo el area, definimos la Banda Oriental a partir de 1788 como una ""jurisdicción vernácula"".";dummy
JURPBOMV;La gobernación de Montevideo tenía un ámbito jurisdiccional reducido y no incluía gran parte de la Banda Oriental. Además, se estipulaba que fuera un gobierno subordinado del gobierno y capitanía general de Buenos Aires (AGI,Contratación,5491,N.1,R.1, título de Joaquín de Viana, 1750) de forma análogo de Santiago de Cuba con respecto a La Habana. Sin embargo, con el avance del tiempo creció  la influencia de Montevideo, primero para ejercer las funciones de subdelegado de real hacienda sobre la Banda Oriental a partir de 1788, como comandante de los partidos en la sierra hacia el río Negro (Porongos y Pintado), y luego por asumir la comandancia general de la campaña oriental en 1807. Pero también al revés, la ciudad de Maldonado empezó a tener facultades en el ramo de guerra e influencia politica sobre la villa de Minas, aunque estaba dentro de la gobernación de Montevideo propia.;dummy
JURPPAYC;"En Ycuamandiyú, recién fundado a principios de la etapa de intendencia en 1784, su primer poblador Pedro García en el momento adquirió el título de subdelegado de dos causas, aunque ""sin ejercicio, pues allí no ocurren causas de real hacienda o guerra, ni percibe sueldo"" (de una relación del gobernador Melo y Portugal de 1785, citada en (([[:fuentes:acevedo-2]])) - lo que nos da evidencia acerca de la importancia del oficio.";dummy
JUSDCUBC;"La jurisdicción de la ciudad de Baracoa fue la más modesta de las del gobierno de Santiago de Cuba. Según Amores (([[:fuentes:amores]],p.308, Baracoa tenía tenientes de gobernador solo hasta 1763. Sin embargo, en 1773  el capitán general nombró un teniente - de lo que se quejó el gobernador de Cuba (([[:fuentes:pezuela]],p.263)).  Amores (([[:fuentes:amores]])) arguye que ya no se nombraría teniente durante el siglo XVIII, pero en documentos de las décadas de 1790 y 1800, como en las guías de forasteros, sí volvemos a encontrar tenientes de gobernadores o ""gobernadores"" en Baracoa.";dummy
JUSDCUBY;Bayamo, como Puerto Príncipe, solía ser un lugar cuya élite defendió su autonomía de los gobernadores acérrimamente. Estuvo involucrado en una serie de motines y episodios de comercio ilícito. En 1751, el capitán general nombró un teniente de gobernador, Ignacio Moreno, para la jurisdicción. Tras queja del gobernador de Santiago de Cuba, el teniente pasó a depender de él (([[:fuentes:ibarra-cuesta]])), pero tan tarde como 1786, un teniente de Bayamo no quería subordinarse al gobernador de Santiago de Cuba en lo político, sino solo al capitán general en La Habana (([[:fuentes:amores]],p.309)).;dummy
JUSDCUHO;Amores (([[:fuentes:amores]],p.308)), relata que  se instaló teniente de gobernador para Holguín ya en la década de 1730, pero por lo menos como municipio solo se erigió en 1752, y no he encontrado teniente anteriormente.;dummy
JUSDLHFS;En 1808, existió un justicia mayor en San Felipe y Santiago (AGI,Cuba,1690A). Supongo que tenía jurisdicción sobre Santiago de las Vegas y también los partidos costeros de Batabano, Guara y Melena.;dummy
JUSDLHGU;"A principios del siglo XVIII, Guanabacoa todavía no era villa, pero aún así disponía de ayuntamiento. Las tierras pertenecientes a sus ""vecinos""  se extendieron mucho y fueron repartidas, sobre todo al rededor de Batabano.  En 1743 consiguieron el título de villa, pero no lograron que se les adjudicara un territorio de competencia de consideración. Practicamente se limitó al territorio de la villa misma.";dummy
JUSDLHLH;"La jurisdicción de La Habana puede comprenderse de diferentes maneras. Por un lado, se trata del territorio del gobierno, o sea la parte de la isla que no pertenecía a Santiago de Cuba, incluyendo las cuatro villas. Por otro lado, existían tenencias de gobierno que reducían el territorio competente de las instituciones capitalinas: tradicionalmente la tenencia para las ""Cuatro Villas"" con sede en Trinidad, a partir de 1774 otra para la parte occidental con sede en Filipinas. En 1805 encontramos también un teniente en Jaruco, pero sin que supiera su territorio competente, y en 1808 ya no figura. En ese año, sin embargo, en Filipinas, Rosario y San Antonio había ""justicia mayor"" en vez de solo autogobierno de los cabildos (para ambas fechas: AGI,Cuba,1690A).  El territorio que queda era desde Mariel hasta Álvarez en la costa norte, y desde hasta Yaguaramas en la sur. Dentro de este, existían (Matanzas) o se fundaron durante el siglo XVIII (Rosario, San Felipe y Santiago, Guanabacoa, Jaruco, San Antonio) varias ciudades y villas realengas y señoriales con propia jurisdicción. Esa se redujo, generalmente, a círculos de ca 3,5-4 km (5000 varas) de diámetro, o todavía menos como en el caso de Guanabacoa, mientras que el resto - un territorio muy informe - permaneció parte de La Habana (con excepción de Isla de Pinos, que comunmente figura aparte a partir de 1778). Sin embargo, encontramos otras referencias donde ciertos lugares y pueblos fuera del territorio jurisdiccional propio quedaron subordinados a esas villas: San José de las Lajas a Jaruco o Rosario a principios del XIX -  Canasí y Guamacaro,  a veces Madruga, Macuriges, Hanavana y Guamutas a Matanzas (los últimos lugares no en 1800 (AGI,MP-SANTO_DOMINGO,634) -  Batanabo, Guara, Melena y Quivican a Guanabacoa y luego Vegas (existen varios mapas idénticos sobre este territorio entre 1778 y 1792, p.e. AGI,MP-SANTO_DOMINGO,43). En el caso de Güines,  teoréticamente fue elevada a villa pero por resistencia de Guanabacoa a cuya jurisdicción perteneció, no se podía instalar como tal. Ahora bien, ese nexo de Güines con Guanabacoa a fines del siglo XVIII parece poco lógico considerando la existencia de las jurisdicciones de Rosario y Jaruco, que intermedian. Lo mismo es verdad para San Jeronimo y Tapaste, que se separaron de Guanabacoa solo en 1788 (([[:fuentes:amores]])).  Pero será por su condición de villas señoriales que no tenían jurisdicción sobre otros partidos. Otros lugares, en los extremos del territorio (Ciénaga de Zapata, Yaguaramas, Álvarez, la costa septentrional desde el río Camarioca) quedan totalmente fuera del esquema - ni pueden considerarse de ""extramuros"" de La Habana, pero tampoco aparecen ligados a jurisdicciones de otras villas o ciudades.  La existencia e importancia de partidos gobernados por capitanes partidarios subordinados directamente al capitán general explica este desarrollo.";dummy
JUSDLHMA;Según Amores (([[:fuentes:amores]],p.308)), el comandante del castillo de Matanzas (San Severino) - como aquel de Batabanó, tenía facultades similares a los tenientes gobernadores en su distrito, pero dudo que debe identificarse su ámbito con el de la jurisdicción de la ciudad. Además, careció del corregimiento frente al ayuntamiento y también la justicia ordinaria. A su fundación se le concedió un radio de jurisdicción de seis leguas, o sea, hasta (inclusive) Canasí, Cabezas, Sabanilla, Guanabana y Guamacaro. Pero con la creación de capitanías pedáneas , así como la actividad económica de la ciudad de Matanzas, esta realidad se alteró. Yumuri, Sabanilla, Cabezas y Corral Nuevo (con Canasí) suelen mencionarse como partes directamente subordinados. Otros lugares dentro de las seis leguas de Matanzas, contaron con capitanes pedáneos independientes: eran Guamacaro y Santa Ana, y además Naranjal/Ceiba Mocha. En 1790, se erigió otra en el lugar de  Aguacate, justo en los límites de las 6 leguas. Fuera de las seis leguas, Guamutas, así como Macuriges con sus dependientes de Cuajal de Madruga y Los Palos, así como Hanabana (probablemente de forma errónea, confundiéndolo con Guanabana) se mencionan a veces como parte de la jurisdicción de Matanzas. Como último, he visto también alusiones a Gibacoa, Rioblanco Norte y Sur y Álvarez  relacionados con Matanzas (([[:fuentes:amores]],p.30)), pero me parece aún más debil esta afirmación. Se puede concluir que Matanzas nunca llegó a desarrollar un distrito o provincia propia, como sí lo hicieron las cuatro villas. Quedó dentro del ámbito de la capital, como una ciudad subordinada sin territorialidad clara, o contestada y usurpado por los capitanes pedáneos subordinados directamente al capitán general.;dummy
JUSDLHRO;En la jurisdicción de Rosario, en un momento entre 1805 y 1808 se instaló justicia mayor, que probablemente tenía a su mando también los partidos de Jaruco y Guanabacoa entre Jibacoa y San José de las Lajas, pero no esas villas mismas. Probablemente este justicia mayor remplazó o es idéntico con un teniente de gobernador de Jaruco que existió en 1805 (AGI,Cuba,1690A).;dummy
JUSDLHSV;La jurisdicción de Santiago de las Vegas desde yu fundación también incluyó los partidos de Wajay, San Luis Ceiba y Gobea. A partir de 1765 en esos lugares existieron capitanes partidarios directamente subordinados al capitán general, disminuyéndose así la influencia de Santiago de las Vegas. En 1778 se amplió a jurisdicción formal (aunque compartida con los capitanes de la zona) para el partido de Batabano (isla de Pinos exclusive) y luego los nuevos partidos de Gabriel, Buenaventura, Melena y Guara, formados a partir del de Batabano. Sin embargo, a partir de 1765 no representamos essta constelación de jurisdicción por la preeminencia del sistema de capitanías.;dummy
JUSDLUIL;La tenencia de Ilinueses con sede en Saint-Louis comprendió el territorio de la banda occidental del Misisipi al norte de la confluencia del Ohio o posiblemente el Apple Creek y consistió de dos distritos: el de Saint-Louis y el de Saint-Genevieve. Después de la fundación de Nuevo Madrid, ese lugar se incorporó en la tenencia, por lo menos a partir de 1799 (([[:fuentes:houck]])). La tenencia se limitó a una franja de pocas leguas del río y no puede identificarse con el vasto territorio no-controlado más al norte y oeste de la confluencia del río Misouri.;dummy
JUSDLUMO;"Cuando Manuel Lanzós remplazó al comandante de Mobila Vicente Folch en 1792, lo hizo con título de gobernador propio, subordinado al de Luisiana. Al mismo tiempo, Folch - ahora gobernador de Pensacola/Florida occidental - lo trata como ""comandante"". Parece que después del fin de su mando en 1801, Mobila simplemente se reincorporó en la Florida occidental, porque para esa fecha el gobierno de Luisiana ya solo fue fiduciario para Francia.";dummy
JUSDLUNT;En Natchitoches existió un teniente gobernador de Luisiana, quien también tenía alguna autoridad sobre el comandante de Rapides.;dummy
JUSDLUNZ;"Manuel Gayoso de Lemos fue nombrado gobernador político-militar de Natchez, sufráganeo al de La Luisiana, cargo creado para resforzar los derechos de España en el area después de su conquista, frente a las apetencias de los aliados americanos de Georgia. Últimamente, Natchez fue cedida a Estados Unidos en 1797. Luego Gayoso de Lemos asumió como gobernador de la Luisiana. El territorio perteneciente a ese gobierno fue la banda oriental del río Misisipi en lo que se llama el ""Yazoo"": incluyó el fuerte de Nogales, construido por Gayoso de Lemos, así como una población de angloamericanos llamada Cole's Creek o ""Villa Gayoso"". Aunque fuera del Yazoo, también dependío de Natchez el fuerte de Barrancas, construido en 1795 y entregado a Estados Unidos en 1797.";dummy
JUSDSDFN;"Cuando en 1765 el gobernador convirtió los los jefes militares de las fronteras, los ""gobernadores de armas"", en ""tenientes justicia mayor"", se crearon fuertes repercusiones y conflictos con algunos cabildos. El nuevo teniente de la frontera del norte, Gaspar de Leoz y Echalas, en 1768 fundó la población de Dajabón, en la frontera de la jurisdicción de Montecristi con la parte francesa. El cabildo de Montecristi se opuso con  éxito contra la erección de Dajabón en parroquia y villa, pero sin embargo, Dajabón se convirtió en residencia del nuevo teniente y por lo tanto independiente de Montecristi en muchos aspectos (([[:fuentes:hernandez-gonzalez]],p.179-181)). En lo militar, el teniente tenía también el mando sobre Santiago y Puerto Plata (([[:fuentes:hernandez-gonzalez]],p.115)). También La Vega y Cotuy se consideraron parte del ""Norte"" (AGI,Santo Domingo,1059), aunque el eje institucional aparentemente fue más bien el Alcalde mayor de Santiago. Así, ante la dominancia permaneciente de los cabildos como actores de gobierno, el efecto más importante de la nueva tenencia fue el monopolio en la zona fronteriza en manos de un poderoso local, quien aprovechó también económicamente de esa constelación, tal como pasó con el barón de Atalaya y los lugares de San Rafael y Las Cahobas en el sur.";dummy
JUSDSDFS;"Cuando en 1765 el gobernador convirtió los los jefes militares de las fronteras, los ""gobernadores de armas"", en ""tenientes de gobernador y justicia mayor"", se crearon fuertes repercusiones y conflictos con algunos cabildos. Algunos lugares pertenecientes teoréticamente a otras jurisdicciones (en el sur: San Rafael, parte de Hincha) prácticamente se separaron de sus cabeceras por ejercer el gobierno en ellos los nuevos tenientes (([[:fuentes:hernandez-gonzalez]],p.117)). El teniente del sur tenía asignado jurisdicción también sobre las villas de Hincha y Bánica mismas, pero siempre se vió contestado su posición por los respectivos cabildos. En lo militar";dummy
